"";"species";"coord_model";"lat";"long";"year";"country"
"757";"Lonomia obliqua";0;-28,6935499;-52,6925978;2007;"Brazil"
"758";"Lonomia obliqua";0;-28,5361987;-52,4631712;2007;"Brazil"
"759";"Lonomia obliqua";0;-28,6774191;-52,1663732;2007;"Brazil"
"760";"Lonomia obliqua";0;-27,993207;-52,9798023;2007;"Brazil"
"761";"Lonomia obliqua";0;-28,2550598;-52,3966606;2007;"Brazil"
"762";"Lonomia obliqua";0;-27,7034385;-52,4220174;2007;"Brazil"
"763";"Lonomia obliqua";0;-27,9098613;-51,6433072;2007;"Brazil"
"764";"Lonomia obliqua";0;-28,5297239;-51,8905306;2007;"Brazil"
"765";"Lonomia obliqua";0;-28,5006499;-51,7050503;2007;"Brazil"
"766";"Lonomia obliqua";0;-27,5588628;-52,5241756;2007;"Brazil"
"767";"Lonomia obliqua";0;-28,6299869;-52,9530657;2007;"Brazil"
"768";"Lonomia obliqua";0;-27,9853815;-52,257587;2007;"Brazil"
"769";"Lonomia obliqua";0;-28,5768433;-52,5969066;2007;"Brazil"
"770";"Lonomia obliqua";0;-28,53429;-52,1548439;2007;"Brazil"
"771";"Lonomia obliqua";1;-23,3539;-46,6151;2007;"Brazil"
"772";"Lonomia paraobliqua";1;-25,831;-48,928;2008;"Brazil"
"773";"Lonomia paraobliqua";1;-25,831;-48,928;2008;"Brazil"
"774";"Lonomia achelous";0;-1,1522;-48,131446;2008;"Brazil"
"775";"Lonomia achelous";0;-1,1522;-48,131446;2008;"Brazil"
"776";"Lonomia obliqua";0;-28,78345515;-53,0019107916741;2008;"Brazil"
"777";"Lonomia obliqua";0;-27,9230048;-53,0401045;2008;"Brazil"
"778";"Lonomia obliqua";0;-27,7700117;-51,6616409;2008;"Brazil"
"779";"Lonomia obliqua";0;-28,5865661;-52,2031474;2008;"Brazil"
"780";"Lonomia obliqua";0;-28,8852198;-52,999098;2008;"Brazil"
"781";"Lonomia obliqua";0;-28,2721149;-51,6873536;2008;"Brazil"
"782";"Lonomia obliqua";0;-27,9533747;-52,0312591;2008;"Brazil"
"783";"Lonomia obliqua";0;-28,1184032;-52,7824375;2008;"Brazil"
"784";"Lonomia obliqua";0;-28,1255645;-52,2976394;2008;"Brazil"
"785";"Lonomia obliqua";0;-27,5299266;-52,7325438;2008;"Brazil"
"786";"Lonomia obliqua";0;-27,8542708;-52,3029274;2008;"Brazil"
"787";"Lonomia obliqua";0;-27,6350709;-52,2738654;2008;"Brazil"
"788";"Lonomia obliqua";0;-28,4319165;-52,0348748;2008;"Brazil"
"789";"Lonomia obliqua";0;-28,0564247;-51,8566036;2008;"Brazil"
"790";"Lonomia obliqua";0;-28,6226503;-52,5170577;2008;"Brazil"
"791";"Lonomia obliqua";0;-27,1955392;-53,256791;2008;"Brazil"
"792";"Lonomia obliqua";0;-28,5668647;-52,8581637;2008;"Brazil"
"793";"Lonomia obliqua";0;-27,5658904;-51,6677057;2008;"Brazil"
"794";"Lonomia obliqua";0;-28,4493053;-52,2002156;2008;"Brazil"
"795";"Lonomia obliqua";0;-28,6935499;-52,6925978;2008;"Brazil"
"796";"Lonomia obliqua";0;-28,5361987;-52,4631712;2008;"Brazil"
"797";"Lonomia obliqua";0;-28,6774191;-52,1663732;2008;"Brazil"
"798";"Lonomia obliqua";0;-28,2550598;-52,3966606;2008;"Brazil"
"799";"Lonomia obliqua";0;-27,7034385;-52,4220174;2008;"Brazil"
"800";"Lonomia obliqua";0;-27,6577598;-52,4895431;2008;"Brazil"
"801";"Lonomia obliqua";0;-27,782064;-52,8078036;2008;"Brazil"
"802";"Lonomia obliqua";0;-27,852577;-53,777605;2008;"Brazil"
"803";"Lonomia obliqua";0;-27,9098613;-51,6433072;2008;"Brazil"
"804";"Lonomia obliqua";0;-28,5297239;-51,8905306;2008;"Brazil"
"805";"Lonomia obliqua";0;-27,8162722;-51,8297741;2008;"Brazil"
"806";"Lonomia obliqua";0;-28,5006499;-51,7050503;2008;"Brazil"
"807";"Lonomia obliqua";0;-27,942;-52,923085;2008;"Brazil"
"808";"Lonomia obliqua";0;-28,6299869;-52,9530657;2008;"Brazil"
"809";"Lonomia obliqua";0;-28,8272467;-52,5109157;2008;"Brazil"
"810";"Lonomia obliqua";0;-28,069233;-52,0117161;2008;"Brazil"
"811";"Lonomia obliqua";0;-28,4762692;-51,8452978;2008;"Brazil"
"812";"Lonomia obliqua";0;-28,1073953;-52,1446254;2008;"Brazil"
"813";"Lonomia obliqua";0;-28,53429;-52,1548439;2008;"Brazil"
"814";"Lonomia paraobliqua";1;-27,0363;-54,6756;2008;"Brazil"
"815";"Lonomia paraobliqua";1;-27,0363;-54,6756;2008;"Brazil"
"816";"Lonomia paraobliqua";1;-27,0363;-54,6756;2008;"Brazil"
"817";"Lonomia paraobliqua";1;-26,47;-55,92;2008;"Brazil"
"818";"Lonomia paraobliqua";1;-25,831;-48,928;2008;"Brazil"
"819";"Lonomia paraobliqua";1;-25,831;-48,928;2008;"Brazil"
"820";"Lonomia obliqua";1;-18,155;-52,9186;2008;"Brazil"
"821";"Lonomia obliqua";0;-18,1702546;-47,9447082;2009;"Brazil"
"822";"Lonomia obliqua";0;-28,1775297;-52,0360304;2009;"Brazil"
"823";"Lonomia obliqua";0;-32,0066056;-52,040907;2009;"Brazil"
"824";"Lonomia obliqua";0;-28,78345515;-53,0019107916741;2009;"Brazil"
"825";"Lonomia obliqua";0;-27,7700117;-51,6616409;2009;"Brazil"
"826";"Lonomia obliqua";0;-28,5865661;-52,2031474;2009;"Brazil"
"827";"Lonomia obliqua";0;-28,8852198;-52,999098;2009;"Brazil"
"828";"Lonomia obliqua";0;-28,2721149;-51,6873536;2009;"Brazil"
"829";"Lonomia obliqua";0;-28,7256962;-52,8453751;2009;"Brazil"
"830";"Lonomia obliqua";0;-28,4319165;-52,0348748;2009;"Brazil"
"831";"Lonomia obliqua";0;-28,0564247;-51,8566036;2009;"Brazil"
"832";"Lonomia obliqua";0;-28,3705672;-51,6366969;2009;"Brazil"
"833";"Lonomia obliqua";0;-28,6226503;-52,5170577;2009;"Brazil"
"834";"Lonomia obliqua";0;-28,5668647;-52,8581637;2009;"Brazil"
"835";"Lonomia obliqua";0;-27,5658904;-51,6677057;2009;"Brazil"
"836";"Lonomia obliqua";0;-28,6501657;-52,0757639;2009;"Brazil"
"837";"Lonomia obliqua";0;-28,6935499;-52,6925978;2009;"Brazil"
"838";"Lonomia obliqua";0;-28,4575507;-52,8196547;2009;"Brazil"
"839";"Lonomia obliqua";0;-28,5361987;-52,4631712;2009;"Brazil"
"840";"Lonomia obliqua";0;-28,6774191;-52,1663732;2009;"Brazil"
"841";"Lonomia obliqua";0;-27,993207;-52,9798023;2009;"Brazil"
"842";"Lonomia obliqua";0;-28,2550598;-52,3966606;2009;"Brazil"
"843";"Lonomia obliqua";0;-28,742279;-53,0951692;2009;"Brazil"
"844";"Lonomia obliqua";0;-27,782064;-52,8078036;2009;"Brazil"
"845";"Lonomia obliqua";0;-27,9098613;-51,6433072;2009;"Brazil"
"846";"Lonomia obliqua";0;-28,5297239;-51,8905306;2009;"Brazil"
"847";"Lonomia obliqua";0;-27,7783652;-53,1185847;2009;"Brazil"
"848";"Lonomia obliqua";0;-28,6299869;-52,9530657;2009;"Brazil"
"849";"Lonomia obliqua";0;-28,069233;-52,0117161;2009;"Brazil"
"850";"Lonomia obliqua";0;-28,6262957;-52,8680873;2009;"Brazil"
"851";"Lonomia obliqua";0;-27,7799415;-54,2356626;2009;"Brazil"
"852";"Lonomia obliqua";0;-28,1073953;-52,1446254;2009;"Brazil"
"853";"Lonomia obliqua";0;-28,53429;-52,1548439;2009;"Brazil"
"854";"Lonomia obliqua";1;-15,3833;-39,55;2009;"Brazil"
"855";"Lonomia obliqua";1;-15,933331;-42,483331;2010;"Brazil"
"856";"Lonomia obliqua";1;-19,396667;-40,061667;2010;"Brazil"
"857";"Lonomia paraobliqua";1;-26,2934;-49,3252;2010;"Brazil"
"858";"Lonomia paraobliqua";1;-26,3833;-49,0833;2010;"Brazil"
"859";"Lonomia paraobliqua";1;-26,38;-49,08;2010;"Brazil"
"860";"Lonomia achelous";0;-4,0885957;-63,1431166;2010;"Brazil"
"861";"Lonomia achelous";0;-4,0885957;-63,1431166;2010;"Brazil"
"862";"Lonomia achelous";0;-4,0885957;-63,1431166;2010;"Brazil"
"863";"Lonomia achelous";0;-4,0885957;-63,1431166;2010;"Brazil"
"864";"Lonomia achelous";0;-4,0885957;-63,1431166;2010;"Brazil"
"865";"Lonomia achelous";0;-4,0885957;-63,1431166;2010;"Brazil"
"866";"Lonomia obliqua";0;-28,1775297;-52,0360304;2010;"Brazil"
"867";"Lonomia obliqua";0;-28,78345515;-53,0019107916741;2010;"Brazil"
"868";"Lonomia obliqua";0;-28,5865661;-52,2031474;2010;"Brazil"
"869";"Lonomia obliqua";0;-28,8852198;-52,999098;2010;"Brazil"
"870";"Lonomia obliqua";0;-28,5634054;-51,9741902;2010;"Brazil"
"871";"Lonomia obliqua";0;-28,1184032;-52,7824375;2010;"Brazil"
"872";"Lonomia obliqua";0;-27,5299266;-52,7325438;2010;"Brazil"
"873";"Lonomia obliqua";0;-27,6350709;-52,2738654;2010;"Brazil"
"874";"Lonomia obliqua";0;-28,4319165;-52,0348748;2010;"Brazil"
"875";"Lonomia obliqua";0;-28,0564247;-51,8566036;2010;"Brazil"
"876";"Lonomia obliqua";0;-28,3705672;-51,6366969;2010;"Brazil"
"877";"Lonomia obliqua";0;-28,630161;-53,096124;2010;"Brazil"
"878";"Lonomia obliqua";0;-28,4493053;-52,2002156;2010;"Brazil"
"879";"Lonomia obliqua";0;-28,6501657;-52,0757639;2010;"Brazil"
"880";"Lonomia obliqua";0;-28,6774191;-52,1663732;2010;"Brazil"
"881";"Lonomia obliqua";0;-27,3297033;-53,0575473;2010;"Brazil"
"882";"Lonomia obliqua";0;-27,9499376;-51,8074435;2010;"Brazil"
"883";"Lonomia obliqua";0;-27,852577;-53,777605;2010;"Brazil"
"884";"Lonomia obliqua";0;-27,9098613;-51,6433072;2010;"Brazil"
"885";"Lonomia obliqua";0;-27,821792;-51,9140747;2010;"Brazil"
"886";"Lonomia obliqua";0;-28,6299869;-52,9530657;2010;"Brazil"
"887";"Lonomia obliqua";0;-28,069233;-52,0117161;2010;"Brazil"
"888";"Lonomia obliqua";0;-27,9239665;-51,5377991;2010;"Brazil"
"889";"Lonomia obliqua";0;-28,4762692;-51,8452978;2010;"Brazil"
"890";"Lonomia obliqua";0;-28,53429;-52,1548439;2010;"Brazil"
"891";"Lonomia paraobliqua";0;-26,2483669;-49,3820672;2010;"Brazil"
"892";"Lonomia obliqua";1;-19,3967;-40,0617;2010;"Brazil"
"893";"Lonomia obliqua";1;-15,9333;-42,4833;2010;"Brazil"
"894";"Lonomia obliqua";1;-15,93;-42,48;2010;"Brazil"
"895";"Lonomia obliqua";1;-15,93;-42,48;2010;"Brazil"
"896";"Lonomia obliqua";1;-15,23;-39,33;2010;"Brazil"
"897";"Lonomia obliqua";1;-15,23;-39,33;2010;"Brazil"
"898";"Lonomia obliqua";1;-15,23;-39,33;2010;"Brazil"
"899";"Lonomia obliqua";1;-15,23;-39,33;2010;"Brazil"
"900";"Lonomia achelous";1;-5,7667;-52,6167;2010;"Brazil"
"901";"Lonomia achelous";1;-5,7667;-52,6167;2010;"Brazil"
"902";"Lonomia achelous";1;-5,7667;-52,6167;2010;"Brazil"
"903";"Lonomia obliqua";1;-4,01139;-46,8369;2010;"Brazil"
"904";"Lonomia obliqua";1;-4,01139;-46,8369;2010;"Brazil"
"905";"Lonomia obliqua";1;-28,1259079;-49,4745568;2011;"Brazil"
"906";"Lonomia achelous";1;-3,23861;-46,7067;2011;"Brazil"
"907";"Lonomia achelous";1;-3,23861;-46,7067;2011;"Brazil"
"908";"Lonomia obliqua";1;-22,32;-44,72;2011;"Brazil"
"909";"Lonomia obliqua";1;-22,32;-44,72;2011;"Brazil"
"910";"Lonomia obliqua";1;-22,32;-44,72;2011;"Brazil"
"911";"Lonomia obliqua";1;-22,32;-44,72;2011;"Brazil"
"912";"Lonomia obliqua";1;-22,32;-44,72;2011;"Brazil"
"913";"Lonomia obliqua";1;-26,38;-49,08;2011;"Brazil"
"914";"Lonomia obliqua";1;-26,3833;-49,0833;2011;"Brazil"
"915";"Lonomia obliqua";1;-26,38;-49,08;2011;"Brazil"
"916";"Lonomia obliqua";1;-26,38;-49,08;2011;"Brazil"
"917";"Lonomia obliqua";1;-26,38;-49,08;2011;"Brazil"
"918";"Lonomia obliqua";0;-28,015663;-49,592547;2011;"Brazil"
"919";"Lonomia obliqua";0;-28,1775297;-52,0360304;2011;"Brazil"
"920";"Lonomia obliqua";0;-32,0066056;-52,040907;2011;"Brazil"
"921";"Lonomia obliqua";0;-28,78345515;-53,0019107916741;2011;"Brazil"
"922";"Lonomia obliqua";0;-28,8852198;-52,999098;2011;"Brazil"
"923";"Lonomia obliqua";0;-28,5634054;-51,9741902;2011;"Brazil"
"924";"Lonomia obliqua";0;-28,1184032;-52,7824375;2011;"Brazil"
"925";"Lonomia obliqua";0;-28,7256962;-52,8453751;2011;"Brazil"
"926";"Lonomia obliqua";0;-28,4319165;-52,0348748;2011;"Brazil"
"927";"Lonomia obliqua";0;-28,3705672;-51,6366969;2011;"Brazil"
"928";"Lonomia obliqua";0;-28,5668647;-52,8581637;2011;"Brazil"
"929";"Lonomia obliqua";0;-28,4493053;-52,2002156;2011;"Brazil"
"930";"Lonomia obliqua";0;-28,2782729;-52,1948111;2011;"Brazil"
"931";"Lonomia obliqua";0;-28,6501657;-52,0757639;2011;"Brazil"
"932";"Lonomia obliqua";0;-28,6774191;-52,1663732;2011;"Brazil"
"933";"Lonomia obliqua";0;-28,2550598;-52,3966606;2011;"Brazil"
"934";"Lonomia obliqua";0;-27,9499376;-51,8074435;2011;"Brazil"
"935";"Lonomia obliqua";0;-27,852577;-53,777605;2011;"Brazil"
"936";"Lonomia obliqua";0;-28,5297239;-51,8905306;2011;"Brazil"
"937";"Lonomia obliqua";0;-27,7736185;-51,5947672;2011;"Brazil"
"938";"Lonomia obliqua";0;-28,6299869;-52,9530657;2011;"Brazil"
"939";"Lonomia obliqua";0;-28,069233;-52,0117161;2011;"Brazil"
"940";"Lonomia obliqua";0;-28,6262957;-52,8680873;2011;"Brazil"
"941";"Lonomia obliqua";0;-28,5768433;-52,5969066;2011;"Brazil"
"942";"Lonomia obliqua";0;-27,9239665;-51,5377991;2011;"Brazil"
"943";"Lonomia obliqua";0;-28,4762692;-51,8452978;2011;"Brazil"
"944";"Lonomia obliqua";0;-28,1073953;-52,1446254;2011;"Brazil"
"945";"Lonomia obliqua";0;-28,53429;-52,1548439;2011;"Brazil"
"946";"Lonomia obliqua";1;-22,32;-44,72;2011;"Brazil"
"947";"Lonomia obliqua";1;-22,32;-44,72;2011;"Brazil"
"948";"Lonomia obliqua";1;-22,32;-44,72;2011;"Brazil"
"949";"Lonomia obliqua";1;-22,32;-44,72;2011;"Brazil"
"950";"Lonomia obliqua";1;-22,32;-44,72;2011;"Brazil"
"951";"Lonomia obliqua";1;-25,835814;-49,048667;2011;"Brazil"
"952";"Lonomia paraobliqua";1;-25,835814;-49,048667;2011;"Brazil"
"953";"Lonomia achelous";1;4,09;-52,68;2011;"Brazil"
"954";"Lonomia achelous";1;4,09;-52,68;2011;"Brazil"
"955";"Lonomia achelous";1;4,09;-52,68;2011;"Brazil"
"956";"Lonomia obliqua";1;-23,354225;-46,614892;2012;"Brazil"
"957";"Lonomia obliqua";0;-25,9273376;-49,179265;2012;"Brazil"
"958";"Lonomia obliqua";1;-24,6194;-50,3128;2012;"Brazil"
"959";"Lonomia obliqua";1;-23,354231;-46,615028;2012;"Brazil"
"960";"Lonomia obliqua";1;-23,354231;-46,615028;2012;"Brazil"
"961";"Lonomia obliqua";0;-28,1775297;-52,0360304;2012;"Brazil"
"962";"Lonomia obliqua";0;-32,0066056;-52,040907;2012;"Brazil"
"963";"Lonomia obliqua";0;-28,78345515;-53,0019107916741;2012;"Brazil"
"964";"Lonomia obliqua";0;-28,8852198;-52,999098;2012;"Brazil"
"965";"Lonomia obliqua";0;-28,5634054;-51,9741902;2012;"Brazil"
"966";"Lonomia obliqua";0;-28,1184032;-52,7824375;2012;"Brazil"
"967";"Lonomia obliqua";0;-28,4319165;-52,0348748;2012;"Brazil"
"968";"Lonomia obliqua";0;-28,0564247;-51,8566036;2012;"Brazil"
"969";"Lonomia obliqua";0;-28,4493053;-52,2002156;2012;"Brazil"
"970";"Lonomia obliqua";0;-28,6935499;-52,6925978;2012;"Brazil"
"971";"Lonomia obliqua";0;-28,6774191;-52,1663732;2012;"Brazil"
"972";"Lonomia obliqua";0;-27,9499376;-51,8074435;2012;"Brazil"
"973";"Lonomia obliqua";0;-28,1625105;-51,9297926;2012;"Brazil"
"974";"Lonomia obliqua";0;-28,5297239;-51,8905306;2012;"Brazil"
"975";"Lonomia obliqua";0;-28,8272467;-52,5109157;2012;"Brazil"
"976";"Lonomia obliqua";0;-27,9239665;-51,5377991;2012;"Brazil"
"977";"Lonomia obliqua";0;-28,4762692;-51,8452978;2012;"Brazil"
"978";"Lonomia obliqua";0;-28,53429;-52,1548439;2012;"Brazil"
"979";"Lonomia obliqua";1;-23,3542;-46,6149;2012;"Brazil"
"980";"Lonomia obliqua";1;-23,3542;-46,615;2012;"Brazil"
"981";"Lonomia obliqua";1;-23,3542;-46,615;2012;"Brazil"
"982";"Lonomia obliqua";1;-14,1225;-47,7363;2012;"Brazil"
"983";"Lonomia obliqua";1;-13,0454;-41,3499;2012;"Brazil"
"984";"Lonomia obliqua";1;-13,0454;-41,3499;2012;"Brazil"
"985";"Lonomia obliqua";1;-12,9458;-41,3254;2012;"Brazil"
"986";"Lonomia obliqua";1;-12,9294;-41,3292;2012;"Brazil"
"987";"Lonomia obliqua";1;-12,9294;-41,3292;2012;"Brazil"
"988";"Lonomia obliqua";1;-7;-46,26;2012;"Brazil"
"989";"Lonomia obliqua";1;-23,485562;-45,883337;2013;"Brazil"
"990";"Lonomia obliqua";1;-23,485562;-45,883337;2013;"Brazil"
"991";"Lonomia obliqua";1;-23,485562;-45,883337;2013;"Brazil"
"992";"Lonomia obliqua";1;-23,485562;-45,883337;2013;"Brazil"
"993";"Lonomia obliqua";1;-23,485562;-45,883337;2013;"Brazil"
"994";"Lonomia obliqua";1;-23,485562;-45,883337;2013;"Brazil"
"995";"Lonomia obliqua";1;-23,485562;-45,883337;2013;"Brazil"
"996";"Lonomia obliqua";1;-23,485562;-45,883337;2013;"Brazil"
"997";"Lonomia obliqua";1;-23,485562;-45,883337;2013;"Brazil"
"998";"Lonomia obliqua";1;-15,945833;-47,935556;2013;"Brazil"
"999";"Lonomia obliqua";1;-24,2658067;-48,4127532;2013;"Brazil"
"1000";"Lonomia obliqua";1;-24,273333;-48,416944;2013;"Brazil"
"1001";"Lonomia obliqua";1;-24,273333;-48,416944;2013;"Brazil"
"1002";"Lonomia obliqua";1;-25,6512;-54,4382;2013;"Brazil"
"1003";"Lonomia obliqua";1;-25,6476;-54,4462;2013;"Brazil"
"1004";"Lonomia obliqua";0;-29,489788;-51,3566782;2013;"Brazil"
"1005";"Lonomia obliqua";0;-27,00544;-51,1533733;2013;"Brazil"
"1006";"Lonomia obliqua";0;-28,0564247;-51,8566036;2013;"Brazil"
"1007";"Lonomia obliqua";0;-28,5297239;-51,8905306;2013;"Brazil"
"1008";"Lonomia obliqua";0;-28,4762692;-51,8452978;2013;"Brazil"
"1009";"Lonomia obliqua";0;-28,53429;-52,1548439;2013;"Brazil"
"1010";"Lonomia obliqua";1;-15,779444;-47,929444;2013;"Brazil"
"1011";"Lonomia obliqua";1;-28,7117;-51,935;2013;"Brazil"
"1012";"Lonomia obliqua";1;-28,5347;-52,1536;2013;"Brazil"
"1013";"Lonomia obliqua";1;-28,5308;-51,8878;2013;"Brazil"
"1014";"Lonomia obliqua";1;-28,4783;-51,845;2013;"Brazil"
"1015";"Lonomia obliqua";1;-28,0569;-51,8547;2013;"Brazil"
"1016";"Lonomia paraobliqua";1;-26,2806;-49,3354;2013;"Brazil"
"1017";"Lonomia obliqua";1;-24,2733;-48,4169;2013;"Brazil"
"1018";"Lonomia obliqua";1;-15,9458;-47,9356;2013;"Brazil"
"1019";"Lonomia obliqua";1;-15,7794;-47,9294;2013;"Brazil"
"1020";"Lonomia obliqua";1;-14,1225;-47,7363;2013;"Brazil"
"1021";"Lonomia obliqua";1;-24,2658067;-48,4127532;2014;"Brazil"
"1022";"Lonomia obliqua";1;-24,273333;-48,416944;2014;"Brazil"
"1023";"Lonomia obliqua";1;-25,6474;-54,4462;2014;"Brazil"
"1024";"Lonomia obliqua";1;-25,6474;-54,4379;2014;"Brazil"
"1025";"Lonomia obliqua";0;-28,5297239;-51,8905306;2014;"Brazil"
"1026";"Lonomia obliqua";0;-27,7736185;-51,5947672;2014;"Brazil"
"1027";"Lonomia obliqua";0;-28,53429;-52,1548439;2014;"Brazil"
"1028";"Lonomia obliqua";1;-28,7136;-51,925;2014;"Brazil"
"1029";"Lonomia obliqua";1;-28,5056;-51,8972;2014;"Brazil"
"1030";"Lonomia obliqua";1;-23,3355;-45,1456;2014;"Brazil"
"1031";"Lonomia achelous";1;2,23402;-54,4501;2015;"Brazil"
"1032";"Lonomia obliqua";1;-24,2658067;-48,4127532;2015;"Brazil"
"1033";"Lonomia obliqua";1;-24,2658067;-48,4127532;2015;"Brazil"
"1034";"Lonomia obliqua";1;-24,273333;-48,416944;2015;"Brazil"
"1035";"Lonomia obliqua";1;-24,273333;-48,416944;2015;"Brazil"
"1036";"Lonomia obliqua";1;-24,273333;-48,416944;2015;"Brazil"
"1037";"Lonomia obliqua";1;-25,6514;-54,4382;2015;"Brazil"
"1038";"Lonomia obliqua";1;-25,6481;-54,445;2015;"Brazil"
"1039";"Lonomia obliqua";1;-25,6476;-54,4462;2015;"Brazil"
"1040";"Lonomia obliqua";0;-29,489788;-51,3566782;2015;"Brazil"
"1041";"Lonomia obliqua";0;-29,2419958;-52,3108869;2015;"Brazil"
"1042";"Lonomia obliqua";1;-19,654167;-47,969722;2015;"Brazil"
"1043";"Lonomia obliqua";1;-28,4961;-52,0192;2015;"Brazil"
"1044";"Lonomia obliqua";1;-24,2733;-48,4169;2015;"Brazil"
"1045";"Lonomia obliqua";1;-19,6542;-47,9697;2015;"Brazil"
"1046";"Lonomia obliqua";1;-27,374553;-53,425092;2016;"Brazil"
"1047";"Lonomia obliqua";1;-25,6448;-54,4359;2016;"Brazil"
"1048";"Lonomia obliqua";0;-27,5658904;-51,6677057;2016;"Brazil"
"1049";"Lonomia obliqua";0;-28,2550598;-52,3966606;2016;"Brazil"
"1050";"Lonomia obliqua";1;-27,3746;-53,4251;2016;"Brazil"
"1051";"Lonomia obliqua";1;-25,5952;-54,3891;2017;"Brazil"
"1052";"Lonomia obliqua";1;-22,448233;-44,585017;2017;"Brazil"
"1053";"Lonomia obliqua";1;-23,4595;-46,6313;2017;"Brazil"
"1054";"Lonomia obliqua";0;-29,489788;-51,3566782;2019;"Brazil"
"1055";"Lonomia obliqua";0;-29,2419958;-52,3108869;2019;"Brazil"
"1056";"Lonomia obliqua";1;-25,2121;-49,3421;2019;"Brazil"
"1057";"Lonomia obliqua";1;-23,3188;-46,6324;2019;"Brazil"
"1058";"Lonomia achelous";1;5,136764;-52,9396;2019;"Brazil"
"1059";"Lonomia obliqua";1;-25,2094;-49,3382;2020;"Brazil"
"1060";"Lonomia obliqua";1;-24,7907;-48,5416;2021;"Brazil"
"1061";"Lonomia obliqua";0;-28,53429;-52,1548439;NA;"Brazil"
"1062";"Lonomia obliqua";1;-23,6667;-47,016701;NA;"Brazil"
"1063";"Lonomia obliqua";1;-30,0008761;-52,9084916;NA;"Brazil"
"1064";"Lonomia obliqua";1;-30,0008761;-52,9084916;NA;"Brazil"
"1065";"Lonomia obliqua";1;-30,0008761;-52,9084916;NA;"Brazil"
"1066";"Lonomia paraobliqua";1;-23,779;-46,311;NA;"Brazil"
"1067";"Lonomia paraobliqua";1;-23,779;-46,311;NA;"Brazil"
"1068";"Lonomia paraobliqua";1;-23,779;-46,311;NA;"Brazil"
"1069";"Lonomia obliqua";1;-23,1833;-46,533299;NA;"Brazil"
"1070";"Lonomia paraobliqua";1;-22,333;-44,717;NA;"Brazil"
"1071";"Lonomia paraobliqua";1;-22,5;-43,183;NA;"Brazil"
"1072";"Lonomia achelous";1;-12,084162;-55,513464;NA;"Brazil"
"1073";"Lonomia achelous";1;-12,210434;-55,443867;NA;"Brazil"
"1074";"Lonomia obliqua";1;-26,1047668;-49,7982766;NA;"Brazil"
"1075";"Lonomia obliqua";0;-22,6042779;-43,108109098175;NA;"Brazil"
"1076";"Lonomia paraobliqua";1;-26,283;-49,333;NA;"Brazil"
"1077";"Lonomia paraobliqua";1;-26,283;-49,333;NA;"Brazil"
"1078";"Lonomia achelous";0;-12,2115009;-55,5716547;NA;"Brazil"
"1079";"Lonomia achelous";0;-4,479925;-63,5185396;NA;"Brazil"
"1080";"Lonomia achelous";0;-15,4571536;-47,6089024;NA;"Brazil"
"1081";"Lonomia achelous";0;-15,464343;-55,749857;NA;"Brazil"
"1082";"Lonomia achelous";0;2,1928133;-60,0739867;NA;"Brazil"
"1083";"Lonomia achelous";0;3,6523869;-61,4194315;NA;"Brazil"
"1084";"Lonomia achelous";0;-7,0374884;-55,4185904;NA;"Brazil"
"1085";"Lonomia obliqua";0;-15,4571536;-47,6089024;NA;"Brazil"
"1086";"Lonomia obliqua";0;-18,9865339;-47,4642202;NA;"Brazil"
"1087";"Lonomia obliqua";0;2,1928133;-60,0739867;NA;"Brazil"
"1088";"Lonomia obliqua";0;-14,5913092;-39,2862094;NA;"Brazil"
"1089";"Lonomia obliqua";0;-19,9227318;-43,9450948;NA;"Brazil"
"1090";"Lonomia obliqua";0;-19,936339;-40,597945;NA;"Brazil"
"1091";"Lonomia obliqua";0;-18,2993128;-39,9549993;NA;"Brazil"
"1092";"Lonomia obliqua";0;-22,4955278;-44,5633108;NA;"Brazil"
"1093";"Lonomia obliqua";0;-23,0063966;-44,316326;NA;"Brazil"
"1094";"Lonomia obliqua";0;-22,5075743;-43,1785356;NA;"Brazil"
"1095";"Lonomia obliqua";0;-22,9110137;-43,2093727;NA;"Brazil"
"1096";"Lonomia obliqua";0;-22,4164578;-42,975194;NA;"Brazil"
"1097";"Lonomia obliqua";0;-22,6820178;-44,3221805;NA;"Brazil"
"1098";"Lonomia obliqua";0;-22,6929855;-45,5184917977816;NA;"Brazil"
"1099";"Lonomia obliqua";0;-23,8857982;-46,4241869;NA;"Brazil"
"1100";"Lonomia obliqua";0;-24,3172209;-47,6355618;NA;"Brazil"
"1101";"Lonomia obliqua";0;-23,528805;-45,84653;NA;"Brazil"
"1102";"Lonomia obliqua";0;-25,4295963;-49,2712724;NA;"Brazil"
"1103";"Lonomia obliqua";0;-25,0891685;-50,1601812;NA;"Brazil"
"1104";"Lonomia obliqua";0;-28,4762692;-51,8452978;NA;"Brazil"
"1105";"Lonomia obliqua";0;-28,4762692;-51,8452978;NA;"Brazil"
"1106";"Lonomia obliqua";0;-28,4762692;-51,8452978;NA;"Brazil"
"1107";"Lonomia obliqua";0;-28,4762692;-51,8452978;NA;"Brazil"
"1108";"Lonomia obliqua";0;-28,4762692;-51,8452978;NA;"Brazil"
"1109";"Lonomia obliqua";0;-28,4762692;-51,8452978;NA;"Brazil"
"1110";"Lonomia obliqua";0;-28,4762692;-51,8452978;NA;"Brazil"
"1111";"Lonomia obliqua";0;-28,4762692;-51,8452978;NA;"Brazil"
"1112";"Lonomia obliqua";0;-28,4762692;-51,8452978;NA;"Brazil"
