"";"species";"coord_model";"lat";"long";"year";"country"
"805";"Lonomia obliqua";0;-27,953;-52,031;2008;"Brazil"
"806";"Lonomia obliqua";0;-28,118;-52,782;2008;"Brazil"
"807";"Lonomia obliqua";0;-28,126;-52,298;2008;"Brazil"
"808";"Lonomia obliqua";0;-27,53;-52,733;2008;"Brazil"
"809";"Lonomia obliqua";0;-27,854;-52,303;2008;"Brazil"
"810";"Lonomia obliqua";0;-27,635;-52,274;2008;"Brazil"
"811";"Lonomia obliqua";0;-28,432;-52,035;2008;"Brazil"
"812";"Lonomia obliqua";0;-28,056;-51,857;2008;"Brazil"
"813";"Lonomia obliqua";0;-28,623;-52,517;2008;"Brazil"
"814";"Lonomia obliqua";0;-27,196;-53,257;2008;"Brazil"
"815";"Lonomia obliqua";0;-28,567;-52,858;2008;"Brazil"
"816";"Lonomia obliqua";0;-27,566;-51,668;2008;"Brazil"
"817";"Lonomia obliqua";0;-28,449;-52,2;2008;"Brazil"
"818";"Lonomia obliqua";0;-28,694;-52,693;2008;"Brazil"
"819";"Lonomia obliqua";0;-28,536;-52,463;2008;"Brazil"
"820";"Lonomia obliqua";0;-28,677;-52,166;2008;"Brazil"
"821";"Lonomia obliqua";0;-28,255;-52,397;2008;"Brazil"
"822";"Lonomia obliqua";0;-27,703;-52,422;2008;"Brazil"
"823";"Lonomia obliqua";0;-27,658;-52,49;2008;"Brazil"
"824";"Lonomia obliqua";0;-27,782;-52,808;2008;"Brazil"
"825";"Lonomia obliqua";0;-27,853;-53,778;2008;"Brazil"
"826";"Lonomia obliqua";0;-27,91;-51,643;2008;"Brazil"
"827";"Lonomia obliqua";0;-28,53;-51,891;2008;"Brazil"
"828";"Lonomia obliqua";0;-27,816;-51,83;2008;"Brazil"
"829";"Lonomia obliqua";0;-28,501;-51,705;2008;"Brazil"
"830";"Lonomia obliqua";0;-27,942;-52,923;2008;"Brazil"
"831";"Lonomia obliqua";0;-28,63;-52,953;2008;"Brazil"
"832";"Lonomia obliqua";0;-28,827;-52,511;2008;"Brazil"
"833";"Lonomia obliqua";0;-28,069;-52,012;2008;"Brazil"
"834";"Lonomia obliqua";0;-28,476;-51,845;2008;"Brazil"
"835";"Lonomia obliqua";0;-28,107;-52,145;2008;"Brazil"
"836";"Lonomia obliqua";0;-28,534;-52,155;2008;"Brazil"
"837";"Lonomia paraobliqua";1;-27,036;-54,676;2008;"Brazil"
"838";"Lonomia paraobliqua";1;-27,036;-54,676;2008;"Brazil"
"839";"Lonomia paraobliqua";1;-27,036;-54,676;2008;"Brazil"
"840";"Lonomia paraobliqua";1;-26,47;-55,92;2008;"Brazil"
"841";"Lonomia paraobliqua";1;-25,831;-48,928;2008;"Brazil"
"842";"Lonomia paraobliqua";1;-25,831;-48,928;2008;"Brazil"
"843";"Lonomia obliqua";1;-18,155;-52,919;2008;"Brazil"
"844";"Lonomia obliqua";0;-18,17;-47,945;2009;"Brazil"
"845";"Lonomia obliqua";0;-28,178;-52,036;2009;"Brazil"
"846";"Lonomia obliqua";0;-32,007;-52,041;2009;"Brazil"
"847";"Lonomia obliqua";0;-28,783;-53,002;2009;"Brazil"
"848";"Lonomia obliqua";0;-27,77;-51,662;2009;"Brazil"
"849";"Lonomia obliqua";0;-28,587;-52,203;2009;"Brazil"
"850";"Lonomia obliqua";0;-28,885;-52,999;2009;"Brazil"
"851";"Lonomia obliqua";0;-28,272;-51,687;2009;"Brazil"
"852";"Lonomia obliqua";0;-28,726;-52,845;2009;"Brazil"
"853";"Lonomia obliqua";0;-28,432;-52,035;2009;"Brazil"
"854";"Lonomia obliqua";0;-28,056;-51,857;2009;"Brazil"
"855";"Lonomia obliqua";0;-28,371;-51,637;2009;"Brazil"
"856";"Lonomia obliqua";0;-28,623;-52,517;2009;"Brazil"
"857";"Lonomia obliqua";0;-28,567;-52,858;2009;"Brazil"
"858";"Lonomia obliqua";0;-27,566;-51,668;2009;"Brazil"
"859";"Lonomia obliqua";0;-28,65;-52,076;2009;"Brazil"
"860";"Lonomia obliqua";0;-28,694;-52,693;2009;"Brazil"
"861";"Lonomia obliqua";0;-28,458;-52,82;2009;"Brazil"
"862";"Lonomia obliqua";0;-28,536;-52,463;2009;"Brazil"
"863";"Lonomia obliqua";0;-28,677;-52,166;2009;"Brazil"
"864";"Lonomia obliqua";0;-27,993;-52,98;2009;"Brazil"
"865";"Lonomia obliqua";0;-28,255;-52,397;2009;"Brazil"
"866";"Lonomia obliqua";0;-28,742;-53,095;2009;"Brazil"
"867";"Lonomia obliqua";0;-27,782;-52,808;2009;"Brazil"
"868";"Lonomia obliqua";0;NA;NA;2009;"Brazil"
"869";"Lonomia obliqua";0;-27,91;-51,643;2009;"Brazil"
"870";"Lonomia obliqua";0;-28,53;-51,891;2009;"Brazil"
"871";"Lonomia obliqua";0;-27,778;-53,119;2009;"Brazil"
"872";"Lonomia obliqua";0;-28,63;-52,953;2009;"Brazil"
"873";"Lonomia obliqua";0;-28,069;-52,012;2009;"Brazil"
"874";"Lonomia obliqua";0;-28,626;-52,868;2009;"Brazil"
"875";"Lonomia obliqua";0;-27,78;-54,236;2009;"Brazil"
"876";"Lonomia obliqua";0;-28,107;-52,145;2009;"Brazil"
"877";"Lonomia obliqua";0;-28,534;-52,155;2009;"Brazil"
"878";"Lonomia obliqua";1;-15,383;-39,55;2009;"Brazil"
"879";"Lonomia obliqua";1;-15,933;-42,483;2010;"Brazil"
"880";"Lonomia obliqua";1;-19,397;-40,062;2010;"Brazil"
"881";"Lonomia obliqua";0;NA;NA;2010;"Brazil"
"882";"Lonomia obliqua";0;NA;NA;2010;"Brazil"
"883";"Lonomia paraobliqua";1;-26,293;-49,325;2010;"Brazil"
"884";"Lonomia obliqua";0;NA;NA;2010;"Brazil"
"885";"Lonomia obliqua";0;NA;NA;2010;"Brazil"
"886";"Lonomia paraobliqua";1;-26,383;-49,083;2010;"Brazil"
"887";"Lonomia paraobliqua";1;-26,38;-49,08;2010;"Brazil"
"888";"Lonomia achelous";0;-4,089;-63,143;2010;"Brazil"
"889";"Lonomia achelous";0;-4,089;-63,143;2010;"Brazil"
"890";"Lonomia achelous";0;-4,089;-63,143;2010;"Brazil"
"891";"Lonomia achelous";0;-4,089;-63,143;2010;"Brazil"
"892";"Lonomia achelous";0;-4,089;-63,143;2010;"Brazil"
"893";"Lonomia achelous";0;-4,089;-63,143;2010;"Brazil"
"894";"Lonomia obliqua";0;-28,178;-52,036;2010;"Brazil"
"895";"Lonomia obliqua";0;-28,783;-53,002;2010;"Brazil"
"896";"Lonomia obliqua";0;-28,587;-52,203;2010;"Brazil"
"897";"Lonomia obliqua";0;-28,885;-52,999;2010;"Brazil"
"898";"Lonomia obliqua";0;-28,563;-51,974;2010;"Brazil"
"899";"Lonomia obliqua";0;-28,118;-52,782;2010;"Brazil"
"900";"Lonomia obliqua";0;-27,53;-52,733;2010;"Brazil"
"901";"Lonomia obliqua";0;-27,635;-52,274;2010;"Brazil"
"902";"Lonomia obliqua";0;-28,432;-52,035;2010;"Brazil"
"903";"Lonomia obliqua";0;-28,056;-51,857;2010;"Brazil"
"904";"Lonomia obliqua";0;-28,371;-51,637;2010;"Brazil"
"905";"Lonomia obliqua";0;-28,63;-53,096;2010;"Brazil"
"906";"Lonomia obliqua";0;-28,449;-52,2;2010;"Brazil"
"907";"Lonomia obliqua";0;-28,65;-52,076;2010;"Brazil"
"908";"Lonomia obliqua";0;-28,677;-52,166;2010;"Brazil"
"909";"Lonomia obliqua";0;-27,33;-53,058;2010;"Brazil"
"910";"Lonomia obliqua";0;-27,95;-51,807;2010;"Brazil"
"911";"Lonomia obliqua";0;-27,853;-53,778;2010;"Brazil"
"912";"Lonomia obliqua";0;-27,91;-51,643;2010;"Brazil"
"913";"Lonomia obliqua";0;-27,822;-51,914;2010;"Brazil"
"914";"Lonomia obliqua";0;-28,63;-52,953;2010;"Brazil"
"915";"Lonomia obliqua";0;NA;NA;2010;"Brazil"
"916";"Lonomia obliqua";0;-28,069;-52,012;2010;"Brazil"
"917";"Lonomia obliqua";0;-27,924;-51,538;2010;"Brazil"
"918";"Lonomia obliqua";0;-28,476;-51,845;2010;"Brazil"
"919";"Lonomia obliqua";0;-28,534;-52,155;2010;"Brazil"
"920";"Lonomia paraobliqua";0;-26,248;-49,382;2010;"Brazil"
"921";"Lonomia obliqua";1;-19,397;-40,062;2010;"Brazil"
"922";"Lonomia obliqua";1;-15,933;-42,483;2010;"Brazil"
"923";"Lonomia obliqua";1;-15,93;-42,48;2010;"Brazil"
"924";"Lonomia obliqua";1;-15,93;-42,48;2010;"Brazil"
"925";"Lonomia obliqua";1;-15,23;-39,33;2010;"Brazil"
"926";"Lonomia obliqua";1;-15,23;-39,33;2010;"Brazil"
"927";"Lonomia obliqua";1;-15,23;-39,33;2010;"Brazil"
"928";"Lonomia obliqua";1;-15,23;-39,33;2010;"Brazil"
"929";"Lonomia achelous";1;-5,767;-52,617;2010;"Brazil"
"930";"Lonomia achelous";1;-5,767;-52,617;2010;"Brazil"
"931";"Lonomia achelous";1;-5,767;-52,617;2010;"Brazil"
"932";"Lonomia obliqua";1;-4,011;-46,837;2010;"Brazil"
"933";"Lonomia obliqua";1;-4,011;-46,837;2010;"Brazil"
"934";"Lonomia obliqua";1;-28,126;-49,475;2011;"Brazil"
"935";"Lonomia achelous";1;-3,239;-46,707;2011;"Brazil"
"936";"Lonomia achelous";1;-3,239;-46,707;2011;"Brazil"
"937";"Lonomia obliqua";1;-22,32;-44,72;2011;"Brazil"
"938";"Lonomia obliqua";1;-22,32;-44,72;2011;"Brazil"
"939";"Lonomia obliqua";1;-22,32;-44,72;2011;"Brazil"
"940";"Lonomia obliqua";1;-22,32;-44,72;2011;"Brazil"
"941";"Lonomia obliqua";1;-22,32;-44,72;2011;"Brazil"
"942";"Lonomia obliqua";1;-26,38;-49,08;2011;"Brazil"
"943";"Lonomia obliqua";1;-26,383;-49,083;2011;"Brazil"
"944";"Lonomia obliqua";1;-26,38;-49,08;2011;"Brazil"
"945";"Lonomia obliqua";1;-26,38;-49,08;2011;"Brazil"
"946";"Lonomia obliqua";1;-26,38;-49,08;2011;"Brazil"
"947";"Lonomia obliqua";0;-28,016;-49,593;2011;"Brazil"
"948";"Lonomia obliqua";0;-28,178;-52,036;2011;"Brazil"
"949";"Lonomia obliqua";0;-32,007;-52,041;2011;"Brazil"
"950";"Lonomia obliqua";0;-28,783;-53,002;2011;"Brazil"
"951";"Lonomia obliqua";0;-28,885;-52,999;2011;"Brazil"
"952";"Lonomia obliqua";0;-28,563;-51,974;2011;"Brazil"
"953";"Lonomia obliqua";0;-28,118;-52,782;2011;"Brazil"
"954";"Lonomia obliqua";0;-28,726;-52,845;2011;"Brazil"
"955";"Lonomia obliqua";0;-28,432;-52,035;2011;"Brazil"
"956";"Lonomia obliqua";0;-28,371;-51,637;2011;"Brazil"
"957";"Lonomia obliqua";0;-28,567;-52,858;2011;"Brazil"
"958";"Lonomia obliqua";0;-28,449;-52,2;2011;"Brazil"
"959";"Lonomia obliqua";0;-28,278;-52,195;2011;"Brazil"
"960";"Lonomia obliqua";0;-28,65;-52,076;2011;"Brazil"
"961";"Lonomia obliqua";0;-28,677;-52,166;2011;"Brazil"
"962";"Lonomia obliqua";0;-28,255;-52,397;2011;"Brazil"
"963";"Lonomia obliqua";0;-27,95;-51,807;2011;"Brazil"
"964";"Lonomia obliqua";0;NA;NA;2011;"Brazil"
"965";"Lonomia obliqua";0;-27,853;-53,778;2011;"Brazil"
"966";"Lonomia obliqua";0;-28,53;-51,891;2011;"Brazil"
"967";"Lonomia obliqua";0;-27,774;-51,595;2011;"Brazil"
"968";"Lonomia obliqua";0;-28,63;-52,953;2011;"Brazil"
"969";"Lonomia obliqua";0;NA;NA;2011;"Brazil"
"970";"Lonomia obliqua";0;-28,069;-52,012;2011;"Brazil"
"971";"Lonomia obliqua";0;-28,626;-52,868;2011;"Brazil"
"972";"Lonomia obliqua";0;-28,577;-52,597;2011;"Brazil"
"973";"Lonomia obliqua";0;-27,924;-51,538;2011;"Brazil"
"974";"Lonomia obliqua";0;-28,476;-51,845;2011;"Brazil"
"975";"Lonomia obliqua";0;-28,107;-52,145;2011;"Brazil"
"976";"Lonomia obliqua";0;-28,534;-52,155;2011;"Brazil"
"977";"Lonomia obliqua";1;-22,32;-44,72;2011;"Brazil"
"978";"Lonomia obliqua";1;-22,32;-44,72;2011;"Brazil"
"979";"Lonomia obliqua";1;-22,32;-44,72;2011;"Brazil"
"980";"Lonomia obliqua";1;-22,32;-44,72;2011;"Brazil"
"981";"Lonomia obliqua";1;-22,32;-44,72;2011;"Brazil"
"982";"Lonomia obliqua";1;-25,836;-49,049;2011;"Brazil"
"983";"Lonomia paraobliqua";1;-25,836;-49,049;2011;"Brazil"
"984";"Lonomia achelous";1;4,09;-52,68;2011;"Brazil"
"985";"Lonomia achelous";1;4,09;-52,68;2011;"Brazil"
"986";"Lonomia achelous";1;4,09;-52,68;2011;"Brazil"
"987";"Lonomia obliqua";1;-23,354;-46,615;2012;"Brazil"
"988";"Lonomia obliqua";0;-25,927;-49,179;2012;"Brazil"
"989";"Lonomia obliqua";1;-24,619;-50,313;2012;"Brazil"
"990";"Lonomia obliqua";1;-23,354;-46,615;2012;"Brazil"
"991";"Lonomia obliqua";1;-23,354;-46,615;2012;"Brazil"
"992";"Lonomia obliqua";0;-28,178;-52,036;2012;"Brazil"
"993";"Lonomia obliqua";0;-32,007;-52,041;2012;"Brazil"
"994";"Lonomia obliqua";0;-28,783;-53,002;2012;"Brazil"
"995";"Lonomia obliqua";0;-28,885;-52,999;2012;"Brazil"
"996";"Lonomia obliqua";0;-28,563;-51,974;2012;"Brazil"
"997";"Lonomia obliqua";0;-28,118;-52,782;2012;"Brazil"
"998";"Lonomia obliqua";0;-28,432;-52,035;2012;"Brazil"
"999";"Lonomia obliqua";0;-28,056;-51,857;2012;"Brazil"
"1000";"Lonomia obliqua";0;-28,449;-52,2;2012;"Brazil"
"1001";"Lonomia obliqua";0;-28,694;-52,693;2012;"Brazil"
"1002";"Lonomia obliqua";0;-28,677;-52,166;2012;"Brazil"
"1003";"Lonomia obliqua";0;-27,95;-51,807;2012;"Brazil"
"1004";"Lonomia obliqua";0;-28,163;-51,93;2012;"Brazil"
"1005";"Lonomia obliqua";0;-28,53;-51,891;2012;"Brazil"
"1006";"Lonomia obliqua";0;NA;NA;2012;"Brazil"
"1007";"Lonomia obliqua";0;-28,827;-52,511;2012;"Brazil"
"1008";"Lonomia obliqua";0;-27,924;-51,538;2012;"Brazil"
"1009";"Lonomia obliqua";0;-28,476;-51,845;2012;"Brazil"
"1010";"Lonomia obliqua";0;-28,534;-52,155;2012;"Brazil"
"1011";"Lonomia obliqua";1;-23,354;-46,615;2012;"Brazil"
"1012";"Lonomia obliqua";1;-23,354;-46,615;2012;"Brazil"
"1013";"Lonomia obliqua";1;-23,354;-46,615;2012;"Brazil"
"1014";"Lonomia obliqua";1;-14,123;-47,736;2012;"Brazil"
"1015";"Lonomia obliqua";1;-13,045;-41,35;2012;"Brazil"
"1016";"Lonomia obliqua";1;-13,045;-41,35;2012;"Brazil"
"1017";"Lonomia obliqua";1;-12,946;-41,325;2012;"Brazil"
"1018";"Lonomia obliqua";1;-12,929;-41,329;2012;"Brazil"
"1019";"Lonomia obliqua";1;-12,929;-41,329;2012;"Brazil"
"1020";"Lonomia obliqua";1;-7;-46,26;2012;"Brazil"
"1021";"Lonomia obliqua";1;-23,486;-45,883;2013;"Brazil"
"1022";"Lonomia obliqua";1;-23,486;-45,883;2013;"Brazil"
"1023";"Lonomia obliqua";1;-23,486;-45,883;2013;"Brazil"
"1024";"Lonomia obliqua";1;-23,486;-45,883;2013;"Brazil"
"1025";"Lonomia obliqua";1;-23,486;-45,883;2013;"Brazil"
"1026";"Lonomia obliqua";1;-23,486;-45,883;2013;"Brazil"
"1027";"Lonomia obliqua";1;-23,486;-45,883;2013;"Brazil"
"1028";"Lonomia obliqua";1;-23,486;-45,883;2013;"Brazil"
"1029";"Lonomia obliqua";1;-23,486;-45,883;2013;"Brazil"
"1030";"Lonomia obliqua";1;-15,946;-47,936;2013;"Brazil"
"1031";"Lonomia achelous";0;NA;NA;2013;"Brazil"
"1032";"Lonomia obliqua";1;-24,266;-48,413;2013;"Brazil"
"1033";"Lonomia obliqua";1;-24,273;-48,417;2013;"Brazil"
"1034";"Lonomia obliqua";1;-24,273;-48,417;2013;"Brazil"
"1035";"Lonomia obliqua";1;-25,651;-54,438;2013;"Brazil"
"1036";"Lonomia obliqua";1;-25,648;-54,446;2013;"Brazil"
"1037";"Lonomia obliqua";0;-29,49;-51,357;2013;"Brazil"
"1038";"Lonomia obliqua";0;-27,005;-51,153;2013;"Brazil"
"1039";"Lonomia obliqua";0;-28,056;-51,857;2013;"Brazil"
"1040";"Lonomia obliqua";0;-28,53;-51,891;2013;"Brazil"
"1041";"Lonomia obliqua";0;NA;NA;2013;"Brazil"
"1042";"Lonomia obliqua";0;-28,476;-51,845;2013;"Brazil"
"1043";"Lonomia obliqua";0;-28,534;-52,155;2013;"Brazil"
"1044";"Lonomia obliqua";1;-15,779;-47,929;2013;"Brazil"
"1045";"Lonomia obliqua";1;-28,712;-51,935;2013;"Brazil"
"1046";"Lonomia obliqua";1;-28,535;-52,154;2013;"Brazil"
"1047";"Lonomia obliqua";1;-28,531;-51,888;2013;"Brazil"
"1048";"Lonomia obliqua";1;-28,478;-51,845;2013;"Brazil"
"1049";"Lonomia obliqua";1;-28,057;-51,855;2013;"Brazil"
"1050";"Lonomia paraobliqua";1;-26,281;-49,335;2013;"Brazil"
"1051";"Lonomia obliqua";1;-24,273;-48,417;2013;"Brazil"
"1052";"Lonomia obliqua";1;-15,946;-47,936;2013;"Brazil"
"1053";"Lonomia obliqua";1;-15,779;-47,929;2013;"Brazil"
"1054";"Lonomia obliqua";1;-14,123;-47,736;2013;"Brazil"
"1055";"Lonomia obliqua";1;-24,266;-48,413;2014;"Brazil"
"1056";"Lonomia obliqua";1;-24,273;-48,417;2014;"Brazil"
"1057";"Lonomia obliqua";1;-25,647;-54,446;2014;"Brazil"
"1058";"Lonomia obliqua";1;-25,647;-54,438;2014;"Brazil"
"1059";"Lonomia obliqua";0;-28,53;-51,891;2014;"Brazil"
"1060";"Lonomia obliqua";0;-27,774;-51,595;2014;"Brazil"
"1061";"Lonomia obliqua";0;NA;NA;2014;"Brazil"
"1062";"Lonomia obliqua";0;-28,534;-52,155;2014;"Brazil"
"1063";"Lonomia obliqua";1;-28,714;-51,925;2014;"Brazil"
"1064";"Lonomia obliqua";1;-28,506;-51,897;2014;"Brazil"
"1065";"Lonomia obliqua";1;-23,336;-45,146;2014;"Brazil"
"1066";"Lonomia achelous";1;2,234;-54,45;2015;"Brazil"
"1067";"Lonomia obliqua";1;-24,266;-48,413;2015;"Brazil"
"1068";"Lonomia obliqua";1;-24,266;-48,413;2015;"Brazil"
"1069";"Lonomia obliqua";1;-24,273;-48,417;2015;"Brazil"
"1070";"Lonomia obliqua";1;-24,273;-48,417;2015;"Brazil"
"1071";"Lonomia obliqua";1;-24,273;-48,417;2015;"Brazil"
"1072";"Lonomia obliqua";1;-25,651;-54,438;2015;"Brazil"
"1073";"Lonomia obliqua";1;-25,648;-54,445;2015;"Brazil"
"1074";"Lonomia obliqua";1;-25,648;-54,446;2015;"Brazil"
"1075";"Lonomia obliqua";0;-29,49;-51,357;2015;"Brazil"
"1076";"Lonomia obliqua";0;-29,242;-52,311;2015;"Brazil"
"1077";"Lonomia obliqua";1;-19,654;-47,97;2015;"Brazil"
"1078";"Lonomia obliqua";1;-28,496;-52,019;2015;"Brazil"
"1079";"Lonomia obliqua";1;-24,273;-48,417;2015;"Brazil"
"1080";"Lonomia obliqua";1;-19,654;-47,97;2015;"Brazil"
"1081";"Lonomia obliqua";1;-27,375;-53,425;2016;"Brazil"
"1082";"Lonomia obliqua";1;-25,645;-54,436;2016;"Brazil"
"1083";"Lonomia obliqua";0;-27,566;-51,668;2016;"Brazil"
"1084";"Lonomia obliqua";0;-28,255;-52,397;2016;"Brazil"
"1085";"Lonomia obliqua";0;NA;NA;2016;"Brazil"
"1086";"Lonomia obliqua";0;NA;NA;2016;"Brazil"
"1087";"Lonomia obliqua";1;-27,375;-53,425;2016;"Brazil"
"1088";"Lonomia obliqua";1;-25,595;-54,389;2017;"Brazil"
"1089";"Lonomia obliqua";1;-22,448;-44,585;2017;"Brazil"
"1090";"Lonomia obliqua";1;-23,459;-46,631;2017;"Brazil"
"1091";"Lonomia obliqua";0;-29,49;-51,357;2019;"Brazil"
"1092";"Lonomia obliqua";0;-29,242;-52,311;2019;"Brazil"
"1093";"Lonomia obliqua";1;-25,212;-49,342;2019;"Brazil"
"1094";"Lonomia obliqua";1;-23,319;-46,632;2019;"Brazil"
"1095";"Lonomia achelous";1;5,137;-52,94;2019;"Brazil"
"1096";"Lonomia obliqua";1;-25,209;-49,338;2020;"Brazil"
"1097";"Lonomia obliqua";1;-24,791;-48,542;2021;"Brazil"
"1098";"Lonomia obliqua";0;-28,534;-52,155;NA;"Brazil"
"1099";"Lonomia obliqua";1;-23,667;-47,017;NA;"Brazil"
"1100";"Lonomia obliqua";1;-30,001;-52,908;NA;"Brazil"
"1101";"Lonomia obliqua";1;-30,001;-52,908;NA;"Brazil"
"1102";"Lonomia obliqua";1;-30,001;-52,908;NA;"Brazil"
"1103";"Lonomia paraobliqua";1;-23,779;-46,311;NA;"Brazil"
"1104";"Lonomia paraobliqua";1;-23,779;-46,311;NA;"Brazil"
"1105";"Lonomia paraobliqua";1;-23,779;-46,311;NA;"Brazil"
"1106";"Lonomia obliqua";1;-23,183;-46,533;NA;"Brazil"
"1107";"Lonomia paraobliqua";1;-22,333;-44,717;NA;"Brazil"
"1108";"Lonomia obliqua";1;-23,367;-44,833;NA;"Brazil"
"1109";"Lonomia paraobliqua";1;-22,5;-43,183;NA;"Brazil"
"1110";"Lonomia achelous";1;-12,084;-55,513;NA;"Brazil"
"1111";"Lonomia achelous";1;-12,21;-55,444;NA;"Brazil"
"1112";"Lonomia obliqua";1;-26,105;-49,798;NA;"Brazil"
"1113";"Lonomia obliqua";0;-22,604;-43,108;NA;"Brazil"
"1114";"Lonomia paraobliqua";1;-26,283;-49,333;NA;"Brazil"
"1115";"Lonomia paraobliqua";1;-26,283;-49,333;NA;"Brazil"
"1116";"Lonomia obliqua";0;NA;NA;NA;"Brazil"
"1117";"Lonomia obliqua";0;NA;NA;NA;"Brazil"
"1118";"Lonomia obliqua";0;NA;NA;NA;"Brazil"
"1119";"Lonomia obliqua";0;NA;NA;NA;"Brazil"
"1120";"Lonomia obliqua";0;NA;NA;NA;"Brazil"
"1121";"Lonomia achelous";0;-12,212;-55,572;NA;"Brazil"
"1122";"Lonomia achelous";0;-4,48;-63,519;NA;"Brazil"
"1123";"Lonomia achelous";0;-15,457;-47,609;NA;"Brazil"
"1124";"Lonomia achelous";0;-15,464;-55,75;NA;"Brazil"
"1125";"Lonomia achelous";0;2,193;-60,074;NA;"Brazil"
"1126";"Lonomia achelous";0;3,652;-61,419;NA;"Brazil"
"1127";"Lonomia achelous";0;-7,037;-55,419;NA;"Brazil"
"1128";"Lonomia obliqua";0;-15,457;-47,609;NA;"Brazil"
"1129";"Lonomia obliqua";0;-18,987;-47,464;NA;"Brazil"
"1130";"Lonomia obliqua";0;2,193;-60,074;NA;"Brazil"
"1131";"Lonomia obliqua";0;-14,591;-39,286;NA;"Brazil"
"1132";"Lonomia obliqua";0;-19,923;-43,945;NA;"Brazil"
"1133";"Lonomia obliqua";0;-19,936;-40,598;NA;"Brazil"
"1134";"Lonomia obliqua";0;-18,299;-39,955;NA;"Brazil"
"1135";"Lonomia obliqua";0;-22,496;-44,563;NA;"Brazil"
"1136";"Lonomia obliqua";0;-23,006;-44,316;NA;"Brazil"
"1137";"Lonomia obliqua";0;-22,508;-43,179;NA;"Brazil"
"1138";"Lonomia obliqua";0;-22,911;-43,209;NA;"Brazil"
"1139";"Lonomia obliqua";0;-22,416;-42,975;NA;"Brazil"
"1140";"Lonomia obliqua";0;-22,682;-44,322;NA;"Brazil"
"1141";"Lonomia obliqua";0;-22,693;-45,518;NA;"Brazil"
"1142";"Lonomia obliqua";0;-23,886;-46,424;NA;"Brazil"
"1143";"Lonomia obliqua";0;-24,317;-47,636;NA;"Brazil"
"1144";"Lonomia obliqua";0;NA;NA;NA;"Brazil"
"1145";"Lonomia obliqua";0;-23,529;-45,847;NA;"Brazil"
"1146";"Lonomia obliqua";0;-25,43;-49,271;NA;"Brazil"
"1147";"Lonomia obliqua";0;-25,089;-50,16;NA;"Brazil"
"1148";"Lonomia obliqua";0;-28,476;-51,845;NA;"Brazil"
"1149";"Lonomia obliqua";0;-28,476;-51,845;NA;"Brazil"
"1150";"Lonomia obliqua";0;-28,476;-51,845;NA;"Brazil"
"1151";"Lonomia obliqua";0;-28,476;-51,845;NA;"Brazil"
"1152";"Lonomia obliqua";0;-28,476;-51,845;NA;"Brazil"
"1153";"Lonomia obliqua";0;-28,476;-51,845;NA;"Brazil"
"1154";"Lonomia obliqua";0;-28,476;-51,845;NA;"Brazil"
"1155";"Lonomia obliqua";0;-28,476;-51,845;NA;"Brazil"
"1156";"Lonomia obliqua";0;-28,476;-51,845;NA;"Brazil"
"1157";"Lonomia obliqua";0;-28,476;-51,845;NA;"Brazil"
"1158";"Lonomia obliqua";0;-28,476;-51,845;NA;"Brazil"
"1159";"Lonomia obliqua";0;-28,476;-51,845;NA;"Brazil"
"1160";"Lonomia obliqua";0;-28,476;-51,845;NA;"Brazil"
"1161";"Lonomia obliqua";0;-28,476;-51,845;NA;"Brazil"
"1162";"Lonomia obliqua";0;-28,476;-51,845;NA;"Brazil"
"1163";"Lonomia obliqua";0;-28,476;-51,845;NA;"Brazil"
"1164";"Lonomia obliqua";0;-28,476;-51,845;NA;"Brazil"
"1165";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1166";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1167";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1168";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1169";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1170";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1171";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1172";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1173";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1174";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1175";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1176";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1177";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1178";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1179";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1180";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1181";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1182";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1183";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1184";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1185";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1186";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1187";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1188";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
"1189";"Lonomia obliqua";0;-28,53;-51,891;NA;"Brazil"
